,Unnamed: 0,time,leader,platoon compo,string compo,platoon DTW,ACC,run,duration,length,heavy in platoon,mean speed,Flow,Density,LC Density
0,0,5.0,61.0,"[74, 86, 98]","[74, 86, 98, 93]","[0.69, 0.39, 1.41]","[False, False, False]",1.csv,30.0,3,0,30.46901923076923,1.1704421591640977,0.05559610331325292,0.0005815998951783061
1,1,10.0,61.0,"[74, 86]","[74, 86, 98, 93]","[1.42, 1.31]","[False, False]",1.csv,35.0,2,0,30.971666189111748,1.0432582962091583,0.04233304608940734,0.0003920564217156768
2,2,15.0,61.0,"[74, 86]","[74, 86, 98, 93]","[0.7, 0.66]","[False, False]",1.csv,40.0,2,0,30.80611998746867,0.9782759410789144,0.03678979102185609,0.00024085686301655583
3,3,20.0,61.0,"[74, 86]","[74, 86, 98, 93]","[0.9, 0.86]","[False, False]",1.csv,45.0,2,0,31.032920371430514,0.9050580256774622,0.03267418271339219,0.00018317925174420984
4,0,5.0,144.0,"[134, 130, 146, 143]","[134, 130, 146, 143]","[1.15, 0.67, 0.09, 0.66]","[False, False, False, False]",1.csv,30.0,4,0,31.239225752508357,1.0467647439456977,0.058227657344534764,0.0006162308958041568
5,0,10.0,134.0,"[130, 146]","[130, 146]","[0.1, 0.04]","[False, False]",1.csv,35.0,2,0,31.647774713467054,1.0845405706995277,0.04876895210317834,0.00047281406319734385
6,1,15.0,134.0,"[130, 146]","[130, 146]","[0.2, 0.26]","[False, False]",1.csv,40.0,2,0,31.24043671679198,1.0634239954091562,0.0424470072583939,0.0003248814214654817
7,2,20.0,134.0,"[130, 146]","[130, 146]","[0.47, 0.49]","[False, False]",1.csv,45.0,2,0,30.91617232739432,0.9928445514203835,0.03746128256394738,0.00022095620091785138
8,3,25.0,134.0,"[130, 146]","[130, 146]","[0.84, 1.0]","[False, False]",1.csv,50.0,2,0,30.88290756513026,0.9239609900056205,0.03363148055744727,0.00024023495503029687
9,4,30.0,134.0,"[130, 146]","[130, 146]","[1.05, 1.36]","[False, False]",1.csv,55.0,2,0,31.13216302367951,0.8346350354526243,0.030136407272951138,0.00021027974226444057
10,5,35.0,134.0,"[130, 146]","[130, 146]","[0.86, 1.07]","[False, False]",1.csv,60.0,2,0,31.75553693656102,0.730000855755542,0.02594884785648641,0.00017639078143216925
11,7,45.0,134.0,"[130, 146]","[130, 146]","[1.2, 1.37]","[False, False]",1.csv,70.0,2,0,32.02264538626602,0.5886992524959344,0.020483094575435023,0.00016176430926471985
12,2,35.0,74.0,"[86, 98]","[86, 98, 93]","[0.54, 1.48]","[False, False]",1.csv,60.0,2,0,30.56129608625529,0.9124095982880591,0.03306227280579613,0.00020882534537057398
13,3,40.0,74.0,"[86, 98]","[86, 98, 93]","[0.77, 1.48]","[False, False]",1.csv,65.0,2,0,30.284990208279055,0.9794164522052774,0.03578339125559882,0.00026861046857699607
14,0,5.1,229.0,"[69, 159]","[69, 159]","[0.25, 0.66]","[False, False]",1.csv,30.1,2,0,28.45308446029083,1.1654392008762984,0.05420111267090248,0.0005981362442990893
15,1,10.1,229.0,"[69, 159]","[69, 159]","[0.28, 0.66]","[False, False]",1.csv,35.1,2,0,28.789776785714288,1.1027352449600143,0.044631421701501944,0.0004223691359973247
16,2,15.1,229.0,"[69, 159]","[69, 159]","[0.27, 0.63]","[False, False]",1.csv,40.1,2,0,28.969908437500003,1.0368909860496647,0.03900215761279367,0.00025677743221255115
17,3,20.1,229.0,"[69, 159]","[69, 159]","[0.3, 0.65]","[False, False]",1.csv,45.1,2,0,29.174601388888888,0.9633872533267096,0.03481503053007878,0.0001942704488565244
18,0,5.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.37, 0.4, 0.5]","[True, True, True]",1.csv,30.0,3,0,25.512032608695648,1.2707283433526657,0.0646691534049811,0.0006929287818573855
19,1,15.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.14, 0.5, 0.59]","[True, True, True]",1.csv,40.0,3,0,25.354937343358568,1.1723066033648448,0.045457857978659276,0.0003447259199594991
20,2,20.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.13, 0.43, 0.44]","[True, True, True]",1.csv,45.0,3,0,25.49411135857476,1.080656576447382,0.03993299079327484,0.0002129986707556797
21,3,25.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.16, 0.37, 0.4]","[True, True, True]",1.csv,50.0,3,0,25.753037575150433,0.9957953521721024,0.035547088866188244,0.00024710646630495117
22,4,30.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.31, 0.39, 0.38]","[True, True, True]",1.csv,55.0,3,0,25.66058060109296,0.9224885475660712,0.032923211094294774,0.00022708426526677126
23,5,35.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.35, 0.41, 0.47]","[True, True, True]",1.csv,60.0,3,0,25.565643989983418,0.8353899420080302,0.02985264439129806,0.0002122199436654556
24,6,40.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.24, 0.43, 0.64]","[True, True, True]",1.csv,65.0,3,0,25.600454802259986,0.7673450483914391,0.027113274099154244,0.00023617834581144816
25,7,45.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.25, 0.56, 0.78]","[True, True, True]",1.csv,70.0,3,0,25.69678302336676,0.7094488292896696,0.02490085908244481,0.00020218300651546613
26,8,50.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.12, 0.12, 0.13]","[True, True, True]",1.csv,75.0,3,0,26.06316099243436,0.6494577070750475,0.022492864417827073,0.00016622390258278413
27,9,55.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.27, 0.29, 0.29]","[True, True, True]",1.csv,80.0,3,0,26.38500500625778,0.59256830520507,0.020248849399928447,0.00016174637844977019
28,10,60.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.41, 0.75, 0.86]","[True, True, True]",1.csv,85.0,3,0,26.594957891637097,0.5356424534608285,0.01816057118940697,0.00014177280463597658
29,11,65.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.13, 0.46, 0.58]","[True, True, True]",1.csv,90.0,3,0,26.74348563218376,0.48673187499434356,0.016342039583933116,0.00011637971502587322
30,12,70.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.33, 0.43, 0.47]","[True, True, True]",1.csv,95.0,3,0,26.838874253600107,0.44338338829337737,0.01478254775705974,0.00011229778556091748
31,13,75.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.15, 0.35, 0.52]","[True, True, True]",1.csv,100.0,3,0,27.015538719791035,0.40433004772154285,0.013393752865386162,0.00010388794155816294
32,14,80.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.14, 0.16, 0.34]","[True, True, True]",1.csv,105.0,3,0,27.11848004236134,0.41734996131110286,0.013725729353021706,0.00010204699750952911
33,15,85.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.44, 0.56, 0.76]","[True, True, True]",1.csv,110.0,3,0,27.298964793627828,0.4318378282688274,0.014160074259097672,0.00010839902466216205
34,16,90.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.32, 0.68, 0.9]","[True, True, True]",1.csv,115.0,3,0,27.480000398713617,0.44774189502115597,0.01463490181970646,0.00011554398663093802
35,17,95.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.47, 0.71, 0.9]","[True, True, True]",1.csv,120.0,3,0,27.63887323317556,0.4644314261575829,0.015166148974948819,0.00011254191878115781
36,18,100.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.15, 0.32, 0.62]","[True, True, True]",1.csv,125.0,3,0,27.768778376723088,0.4838119799050733,0.015786734059456513,0.00010814574428222144
37,19,105.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.36, 0.77, 0.83]","[True, True, True]",1.csv,130.0,3,0,27.891533551758783,0.5069232875417513,0.01648599181372109,0.00011629303810049267
38,20,110.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.33, 0.49, 0.65]","[True, True, True]",1.csv,135.0,3,0,28.053428225492127,0.5303273261837556,0.01724986379188086,0.00013400554509132546
39,21,115.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.4, 0.53, 0.56]","[True, True, True]",1.csv,140.0,3,0,28.143979725817218,0.5569877668565312,0.018148096725279325,0.00014682134236513125
40,22,120.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.44, 0.73, 0.85]","[True, True, True]",1.csv,145.0,3,0,28.13028952583186,0.5885319980020729,0.019226005141727984,0.0001746442664118693
41,23,125.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.51, 0.8, 0.83]","[True, True, True]",1.csv,150.0,3,0,28.07539987126276,0.6227833328289427,0.02045304213169659,0.0001833341706626599
42,24,130.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.43, 1.12, 1.01]","[True, True, True]",1.csv,155.0,3,0,27.997787213908513,0.6673680860659426,0.022018610862762255,0.0001920582979068946
43,25,135.0,105.0,"[9, 8, 12]","[9, 8, 12]","[0.38, 1.06, 0.95]","[True, True, True]",1.csv,160.0,3,0,27.96950918952884,0.7259798609878109,0.024044049224539496,0.00024331604551051922
44,26,140.0,105.0,"[9, 8]","[9, 8, 12]","[0.71, 0.97]","[True, True]",1.csv,165.0,2,0,27.801272916666058,0.8385355193903862,0.02789483585519104,0.0002905375797902086
45,27,145.0,105.0,"[9, 8]","[9, 8]","[1.01, 1.04]","[True, True]",1.csv,170.0,2,0,27.80541653220571,0.9315001417330273,0.03123729235862743,0.0003572017422370202
46,28,150.0,105.0,"[9, 8]","[9, 8]","[1.46, 1.24]","[True, True]",1.csv,175.0,2,0,27.7785902664315,1.0464772549403076,0.03542314877421526,0.0005265425310176922
0,0,5.0,94.0,"[97, 104, 108]","[97, 104, 108]","[0.27, 0.45, 0.85]","[False, False, False]",11.csv,30.0,3,0,23.087092530657753,1.2945085753340568,0.08854869369781941,0.00041326397183176445
1,0,10.0,97.0,"[104, 108]","[104, 108]","[0.33, 0.49]","[False, False]",11.csv,35.0,2,0,23.76669699140401,1.2023989467691443,0.07399230935292508,0.0004936111364437966
2,1,15.0,97.0,"[104, 108]","[104, 108]","[0.56, 0.54]","[False, False]",11.csv,40.0,2,0,24.71869782153729,1.1596008289550648,0.06787895082741195,0.000485121911064254
3,2,20.0,97.0,"[104, 108]","[104, 108]","[0.55, 0.55]","[False, False]",11.csv,45.0,2,0,25.27836578341014,1.2804150873715732,0.0743107459182181,0.0005772570641988856
4,3,25.0,97.0,"[104, 108]","[104, 108]","[0.41, 0.22]","[False, False]",11.csv,50.0,2,0,25.484191727140782,1.3994883070174422,0.08008051487845352,0.0005528301249567244
5,4,30.0,97.0,"[104, 108]","[104, 108]","[0.43, 0.17]","[False, False]",11.csv,55.0,2,0,26.541534634551496,1.5228484725110132,0.08219409555074292,0.0005391544476926396
6,5,35.0,97.0,"[104, 108]","[104, 108]","[0.39, 0.23]","[False, False]",11.csv,60.0,2,0,27.40719308712121,1.5544860741745083,0.07510008456708163,0.00044979088381162907
7,6,40.0,97.0,"[104, 108]","[104, 108]","[0.47, 0.16]","[False, False]",11.csv,65.0,2,0,28.078218675889328,1.5340160619900343,0.06670335260960057,0.00030852614528029874
8,7,45.0,97.0,"[104, 108, 115]","[104, 108, 115]","[0.41, 0.19, 1.16]","[False, False, False]",11.csv,70.0,3,0,28.474496266968327,1.037636147839724,0.04363047646641463,0.00034572485314116194
9,0,10.3,23.0,"[36, 94]","[36, 94]","[0.43, 0.63]","[False, False]",11.csv,35.3,2,0,24.53244596973606,1.1480357732658895,0.0684624212717544,0.0004474911788556312
10,1,15.3,23.0,"[36, 94]","[36, 94]","[0.47, 0.64]","[False, False]",11.csv,40.3,2,0,24.939568447215745,1.2870647056843294,0.07481395935642107,0.0005756395949455331
11,2,20.3,23.0,"[36, 94]","[36, 94]","[0.38, 0.64]","[False, False]",11.csv,45.3,2,0,25.050026837603713,1.4249191343765335,0.08240385927981915,0.0007347944650437829
12,3,25.3,23.0,"[36, 94]","[36, 94]","[0.34, 0.58]","[False, False]",11.csv,50.3,2,0,25.18995100390903,1.5500502031769396,0.0877404997496863,0.0008210597707304837
13,4,30.3,23.0,"[36, 94]","[36, 94]","[0.65, 0.99]","[False, False]",11.csv,55.3,2,0,26.59103398248962,1.6761586054225561,0.08435302932328638,0.0006904279052448242
14,5,35.3,23.0,"[36, 94]","[36, 94]","[0.38, 0.86]","[False, False]",11.csv,60.3,2,0,27.04726361386139,1.7470801795382473,0.07852889057118204,0.0
15,0,5.3,31.0,"[34, 138]","[34, 138]","[0.33, 0.91]","[False, False]",11.csv,30.3,2,0,23.749586092715234,1.280693078027946,0.08957513344005441,0.0004091745722423499
16,2,15.3,31.0,"[34, 138]","[34, 138]","[0.53, 1.04]","[False, False]",11.csv,40.3,2,0,25.101006087981144,1.0513963884019866,0.06115762934933326,0.0003842766531532095
17,0,25.1,26.0,"[11, 39]","[11, 39]","[0.57, 0.37]","[False, False]",11.csv,50.1,2,1,23.861291651392964,1.3640549831858253,0.07654705379034361,0.0006178131863627413
18,1,30.1,26.0,"[11, 39]","[11, 39]","[0.77, 0.13]","[False, False]",11.csv,55.1,2,1,24.951594877344874,1.4518145418639083,0.0735796950469212,0.0005194105255324101
19,0,131.1,25.0,"[946, 2064]","[946, 2064]","[0.67, 0.86]","[False, False]",11.csv,156.1,2,0,27.676366558441558,0.2904717515316279,0.010438986954715877,0.00011702209696123763
20,4,70.2,25.0,"[24, 21]","[24, 21, 38, 35]","[0.5, 1.01]","[False, False]",11.csv,95.2,2,1,24.78923534393911,0.49570928559963945,0.01930330117574677,0.00014776994187063245
21,5,75.2,25.0,"[24, 21]","[24, 21, 38, 35]","[0.46, 0.95]","[False, False]",11.csv,100.2,2,1,25.07693872192789,0.5103638536353517,0.019671678155824542,0.0001591452422772835
22,6,80.2,25.0,"[24, 21]","[24, 21, 38, 35]","[0.49, 1.16]","[False, False]",11.csv,105.2,2,1,25.313281745559784,0.5337648243471538,0.020346944361430717,0.00018970035920842877
23,7,85.2,25.0,"[24, 21]","[24, 21, 38, 35]","[0.33, 1.24]","[False, False]",11.csv,110.2,2,1,25.526844789678584,0.5711105178810706,0.021552810810373402,0.00019276281916083896
24,8,90.2,25.0,"[24, 21]","[24, 21]","[0.64, 1.01]","[False, False]",11.csv,115.2,2,1,25.642920115740942,0.6185232401391205,0.0232055242833081,0.00021805149149067967
25,9,100.2,25.0,"[24, 21]","[24, 21]","[0.82, 0.76]","[False, False]",11.csv,125.2,2,1,25.73306729168699,0.7537923059092597,0.027609292219792338,0.00021267364211825869
26,3,197.6,2064.0,"[2851, 2867, 3018]","[2851, 2867, 3018]","[1.29, 0.5, 0.23]","[False, False, False]",11.csv,222.6,3,0,26.95456031746032,0.7749327848954761,0.02951190561678714,0.000341968778873548
27,0,5.2,14.0,"[12, 28, 25, 24, 21]","[12, 28, 25, 24, 21]","[0.51, 0.74, 0.89, 1.15, 1.49]","[False, False, False, False, False]",11.csv,30.2,5,1,15.0845,1.4073316396654951,0.09653222324205946,0.0003127393841535404
28,1,35.2,14.0,"[12, 28]","[12, 28, 25, 24, 21, 38, 35]","[0.38, 1.25]","[False, False]",11.csv,60.2,2,1,19.512034941763726,0.7946988360900639,0.03656362553497277,0.00022364897566553495
29,0,10.2,12.0,"[28, 25, 24, 21]","[28, 25, 24, 21]","[0.36, 0.43, 0.83, 0.76]","[False, False, False, False]",11.csv,35.2,4,1,14.004511008522726,1.3122270561946354,0.08528122504272459,0.00036062764311030365
30,1,15.2,12.0,"[28, 25, 24, 21]","[28, 25, 24, 21]","[0.89, 0.82, 1.03, 0.95]","[False, False, False, False]",11.csv,40.2,4,1,13.334823072139303,1.2775969868809138,0.08331397218338552,0.0004860161716686996
31,18,150.2,12.0,"[28, 24]","[28, 24]","[1.18, 0.2]","[False, False]",11.csv,175.2,2,0,24.996011524629555,0.412816049297518,0.015008228204214493,0.00017755613460305816
32,2,202.0,24.0,"[3029, 2851]","[3029, 2851]","[0.77, 0.71]","[False, False]",11.csv,227.0,2,0,27.315409836065573,0.8541796725891222,0.031056010489496664,0.002084296006006483
33,1,10.2,10.0,"[19, 22]","[19, 22, 27]","[0.71, 1.36]","[True, True]",11.csv,35.2,2,0,13.35066903409091,1.40113589122383,0.08874170836560323,0.00042743056128571855
34,2,15.2,10.0,"[19, 22]","[19, 22, 27]","[0.92, 1.23]","[True, True]",11.csv,40.2,2,0,13.318881218905473,1.3845181198500507,0.08493325442874278,0.0005623364624510475
35,3,20.2,10.0,"[19, 22]","[19, 22]","[1.14, 0.72]","[True, True]",11.csv,45.2,2,0,14.131296563192905,1.302246823262552,0.07461833046553146,0.0005469750070776385
36,4,25.2,10.0,"[19, 22]","[19, 22]","[0.39, 0.75]","[True, True]",11.csv,50.2,2,0,15.215239520958084,1.1131169467308273,0.05861030122259721,0.0003772964029411258
37,6,35.2,10.0,"[19, 22]","[19, 22]","[0.88, 1.35]","[True, True]",11.csv,60.2,2,0,18.714566139767058,0.7949311684589238,0.036144668563585225,0.00024291792204702968
38,7,40.2,10.0,"[19, 22]","[19, 22, 27]","[0.46, 0.88]","[True, True]",11.csv,65.2,2,0,19.88715168970814,0.6610584266838138,0.0290920875000657,0.0001935923307274377
39,8,45.2,10.0,"[19, 22]","[19, 22, 27, 30]","[0.22, 0.27]","[True, True]",11.csv,70.2,2,0,21.019906205420828,0.5605491803903502,0.02383944638866961,0.00018663706019396052
40,9,50.2,10.0,"[19, 22]","[19, 22]","[0.33, 0.46]","[True, True]",11.csv,75.2,2,0,21.901541944074573,0.4871473372373292,0.01986029470867007,0.00015551024086739394
41,10,55.2,10.0,"[19, 22]","[19, 22]","[0.41, 0.76]","[True, True]",11.csv,80.2,2,0,22.40575561797753,0.4294002260393342,0.016958248654932086,0.00016839669316826104
42,11,60.2,10.0,"[19, 22]","[19, 22]","[0.44, 0.83]","[True, True]",11.csv,85.2,2,0,22.779746474735603,0.38016089011908155,0.014666395871250992,0.0001405119777726383
43,12,65.2,10.0,"[19, 22]","[19, 22]","[0.58, 0.69]","[True, True]",11.csv,90.2,2,0,23.027529411764707,0.33821570508371124,0.012826545761534544,0.0001293976873799197
44,0,14.0,19.0,"[29, 22]","[29, 22]","[0.52, 1.08]","[False, True]",11.csv,39.0,2,0,13.049298200514139,1.3933667150529025,0.08648068147671946,0.0005046856006292798
45,9,168.7,19.0,"[1764, 22, 2762]","[1764, 22, 2762]","[0.22, 0.6, 0.86]","[False, True, False]",11.csv,193.7,3,0,23.465157671006228,0.805653912585133,0.029342308652235614,0.0002679173543849125
0,0,149.4,1631.0,"[1480, 61]","[1480, 61]","[0.91, 1.05]","[False, False]",18.csv,174.4,2,0,12.461548662858947,0.8024390987679318,0.05804236732445758,0.0003808387690244799
0,0,5.0,10.0,"[26, 20]","[26, 20, 17, 29, 32, 101, 96, 102, 115, 119, 140, 152]","[1.33, 1.45]","[False, False]",19.csv,30.0,2,0,30.47048913043478,1.2334126736714748,0.05025983121503971,0.00020492469711750678
1,1,15.0,26.0,"[20, 17, 140]","[20, 17, 29, 32, 101, 96, 102, 115, 119, 140]","[0.57, 1.17, 1.14]","[False, False, False]",19.csv,40.0,3,0,30.829534252297407,1.0693195904603598,0.0417791139045028,0.00022593074791532996
2,2,20.0,26.0,"[20, 17, 32, 101, 96, 102, 119, 140]","[20, 17, 29, 32, 101, 96, 102, 115, 119, 140]","[0.48, 1.14, 1.22, 1.01, 0.94, 0.61, 0.53, 1.4]","[False, False, False, False, False, False, False, False]",19.csv,45.0,8,0,30.485583379732738,0.9772307503386205,0.03769359213539084,0.00023805047360856723
3,3,25.0,26.0,"[20, 32, 101, 96, 102, 119, 140]","[20, 17, 29, 32, 101, 96, 102, 115, 119, 140]","[0.46, 1.32, 1.3, 0.95, 0.99, 1.3, 1.16]","[False, False, False, False, False, False, False]",19.csv,50.0,7,0,30.758250501002003,0.8659218709385816,0.03258039517923206,0.00025546923709521247
4,0,30.0,29.0,"[32, 101, 96]","[32, 101, 96, 102]","[1.44, 1.32, 1.39]","[False, False, False]",19.csv,55.0,3,0,31.75181815421979,0.7452502480911511,0.027502072963612244,0.00024786351025199134
5,1,45.0,29.0,"[32, 101]","[32, 101, 96, 102]","[1.04, 0.9]","[False, False]",19.csv,70.0,2,0,32.79936653265004,0.8440384657126934,0.03066813410935774,0.00032683624272850174
6,0,35.0,32.0,"[101, 96, 102]","[101, 96, 102]","[0.61, 0.47, 1.25]","[False, False, False]",19.csv,60.0,3,0,31.668857809329968,0.6733688425378032,0.024383260679104922,0.0002282649380182075
7,1,40.0,32.0,"[101, 96, 102]","[101, 96, 102]","[0.6, 0.66, 1.42]","[False, False, False]",19.csv,65.0,3,0,31.57237903810193,0.6189161029064328,0.02201814979936233,0.00021607605298687286
8,2,50.0,32.0,"[101, 96]","[101, 96, 102]","[0.66, 1.38]","[False, False]",19.csv,75.0,2,0,32.646529605926496,0.6529422379383016,0.022844453631845233,0.000197245015867423
9,0,5.0,6.0,"[8, 16, 12, 21]","[8, 16, 12, 21, 24, 33, 34]","[0.58, 0.66, 0.76, 1.31]","[False, False, False, False]",19.csv,30.0,4,0,28.990078595317723,1.2494689478836092,0.04990172587531152,0.0001737525274210011
10,0,10.0,8.0,"[16, 12]","[16, 12]","[1.23, 1.07]","[False, False]",19.csv,35.0,2,0,29.578163323782235,1.1100334961385299,0.04214666535479147,0.00020210073810353492
11,1,15.0,8.0,"[16, 12, 21, 24]","[16, 12, 21, 24, 33, 34]","[0.96, 0.91, 1.2, 1.48]","[False, False, False, False]",19.csv,40.0,4,0,28.918294799498746,1.1170507402599696,0.04252883027498068,0.00022596477485245566
12,2,20.0,8.0,"[16, 12, 21]","[16, 12, 21, 24, 33, 34]","[0.97, 1.07, 1.36]","[False, False, False]",19.csv,45.0,3,0,29.304478099480324,0.972781517181745,0.036797089345126016,0.0002641065793468062
13,3,25.0,8.0,"[16, 12]","[16, 12, 21, 24, 33, 34]","[0.65, 1.04]","[False, False]",19.csv,50.0,2,0,29.897381053324942,0.8317715508266076,0.031015610465948813,0.0002573909582236415
14,4,30.0,8.0,"[16, 12]","[16, 12, 21, 24, 33, 34]","[0.89, 0.98]","[False, False]",19.csv,55.0,2,0,29.91836667687127,0.8860773673053736,0.03308610502985737,0.0002834170381176749
15,2,168.7,131.0,"[777, 1413, 1452]","[777, 1413, 1452]","[1.36, 1.15, 1.4]","[False, False, False]",19.csv,193.7,3,1,30.212371623247677,0.8094558438454753,0.027890753820497497,0.0
16,3,164.1,777.0,"[1413, 1452]","[1413, 1452]","[0.35, 0.72]","[False, False]",19.csv,189.1,2,1,30.28639930235619,0.7874484566516612,0.02692985562782515,0.0
17,0,5.0,18.0,"[25, 19]","[25, 19]","[0.35, 0.61]","[True, True]",19.csv,30.0,2,0,26.43114297658863,1.351995754732308,0.05740970694658652,0.0003027405885740193
18,1,125.0,18.0,"[25, 19]","[25, 19]","[1.41, 1.46]","[True, True]",19.csv,150.0,2,0,25.661735067163715,0.8146795090906764,0.028125491815089058,0.0004664260665852249
19,2,130.0,18.0,"[25, 19]","[25, 19]","[0.77, 1.21]","[True, True]",19.csv,155.0,2,0,25.722592388219713,0.9080907172174363,0.03136195679052143,0.0005032675601581399
20,2,15.0,23.0,"[28, 27]","[28, 27]","[1.08, 1.29]","[False, False]",19.csv,40.0,2,0,25.697272556390978,1.1474788077401543,0.04378870682151906,0.00021042146478384943
21,6,35.0,23.0,"[28, 27]","[28, 27]","[0.51, 0.69]","[False, False]",19.csv,60.0,2,0,25.16484348914858,0.7533509084122952,0.02765166713017825,0.00024114507347838487
22,7,40.0,23.0,"[28, 27]","[28, 27]","[0.59, 0.89]","[False, False]",19.csv,65.0,2,0,25.718063174114025,0.6716918368071917,0.02399657970202569,0.0002272403380873645
0,2,136.5,55.0,"[202, 111]","[202, 111]","[1.03, 1.28]","[False, False]",20.csv,161.5,2,0,22.865612922705314,0.532458114041238,0.019178366184564796,0.00010050237749018623
1,13,114.0,50.0,"[54, 964]","[54, 964, 136]","[0.24, 1.1]","[True, False]",20.csv,139.0,2,0,25.894972222222222,0.4007208791052334,0.014310694068146232,7.492509983322634e-05
2,14,119.0,50.0,"[54, 964, 136]","[54, 964, 136]","[0.19, 0.82, 0.73]","[True, False, False]",20.csv,144.0,3,0,25.65624589700057,0.4319192443954711,0.015436084521283325,7.95674459859965e-05
3,15,124.0,50.0,"[54, 964, 136]","[54, 964, 136]","[0.11, 0.8, 0.76]","[True, False, False]",20.csv,149.0,3,0,25.635531539888685,0.46509263702766035,0.016721663438571593,9.540438835275987e-05
4,16,129.0,50.0,"[54, 964, 136]","[54, 964, 136]","[0.11, 0.72, 0.74]","[True, False, False]",20.csv,154.0,3,0,25.64119734151329,0.5034061033933969,0.01818251953346499,9.943953805559192e-05
5,0,155.7,1103.0,"[1137, 1239]","[1137, 1239]","[0.42, 0.12]","[False, False]",20.csv,180.7,2,0,26.41555855855856,0.8029379021697194,0.03134225024851318,0.00015086522381955802
6,1,160.7,1103.0,"[1137, 1239]","[1137, 1239]","[0.42, 0.26]","[False, False]",20.csv,185.7,2,0,25.081183139534886,0.8620667755084239,0.03484510077735706,0.00013139178272004922
0,0,5.0,55.0,"[50, 54, 53, 49]","[50, 54, 53, 49, 14]","[1.13, 1.29, 1.3, 1.44]","[False, False, False, False]",21.csv,30.0,4,0,23.704540969899664,1.101583823269648,0.06175544652658632,0.0003854553060063346
1,1,10.0,55.0,"[50, 54, 53, 49]","[50, 54, 53, 49, 14]","[1.07, 1.24, 1.32, 1.49]","[False, False, False, False]",21.csv,35.0,4,0,24.89558022922636,1.09609212865294,0.056282405758893456,0.00032510214481101395
2,2,15.0,55.0,"[50, 54, 53, 49]","[50, 54, 53, 49, 14]","[1.1, 1.33, 1.27, 1.37]","[False, False, False, False]",21.csv,40.0,4,0,25.70206150087957,0.9966479047786263,0.049011790750919375,0.0002315031577402511
3,3,20.0,55.0,"[50, 54, 53, 49, 14]","[50, 54, 53, 49, 14]","[0.52, 0.56, 0.46, 0.76, 1.36]","[False, False, False, False, False]",21.csv,45.0,5,0,25.701782190186275,0.9885119509397418,0.04737697330112464,0.0002077664048639417
4,4,25.0,55.0,"[50, 54, 53, 49, 14]","[50, 54, 53, 49, 14]","[0.44, 0.56, 0.48, 0.68, 1.41]","[False, False, False, False, False]",21.csv,50.0,5,0,25.90340989065994,0.901949959106595,0.04179006391399395,0.00016250608148232212
5,0,6.6,86.0,"[122, 146]","[122, 146]","[0.32, 0.78]","[False, False]",21.csv,31.6,2,0,28.042628221288517,1.064433757042571,0.06534988271898293,0.0005132189742328505
6,1,11.6,86.0,"[122, 146]","[122, 146]","[0.58, 0.23]","[False, False]",21.csv,36.6,2,0,27.6049,1.0353440175123276,0.05572973719125237,0.00030158597481887514
7,2,16.6,86.0,"[122, 146]","[122, 146, 234]","[1.09, 1.44]","[False, False]",21.csv,41.6,2,0,27.340464457831327,1.0005804495190906,0.049826994485697274,0.00023591209926469988
8,3,21.6,86.0,"[122, 146]","[122, 146, 234]","[1.08, 1.13]","[False, False]",21.csv,46.6,2,0,27.070068279569895,0.9377411963061558,0.04463271288173212,0.00021692691558557544
9,0,30.0,29.0,"[50, 54, 53, 49]","[55, 50, 54, 53, 49]","[0.97, 0.8, 1.06, 1.23]","[False, False, False, False]",21.csv,55.0,4,0,26.279665573026648,1.3303750325758135,0.06277193080570254,0.00030528125087881785
10,0,35.0,50.0,"[54, 53, 49]","[54, 53, 49]","[0.14, 0.52, 0.6]","[False, False, False]",21.csv,60.0,3,0,26.478770790391632,1.3792049690933434,0.06328372797483034,0.00028348691044421546
11,1,40.0,50.0,"[54, 53, 49]","[54, 53, 49]","[0.18, 1.11, 1.4]","[False, False, False]",21.csv,65.0,3,0,26.708970839801513,1.400837253676942,0.06293453427201341,0.0001653995644468158
